rank,classLabel,length,support,antSupport,confidence,lift,hm,chiSquare,weight,antecedent
91,0,3,253,253,1.0000,1.0651,0.1931,18.30,1.0000,16 35 56
92,0,3,253,253,1.0000,1.0651,0.1931,18.30,1.0000,18 35 56
93,0,3,253,253,1.0000,1.0651,0.1931,18.30,1.0000,24 35 56
94,0,2,252,252,1.0000,1.0651,0.1924,18.22,1.0000,46 56
95,0,3,252,252,1.0000,1.0651,0.1924,18.22,1.0000,14 46 56
96,0,3,252,252,1.0000,1.0651,0.1924,18.22,1.0000,24 46 56
97,0,3,252,252,1.0000,1.0651,0.1924,18.22,1.0000,30 46 56
98,0,4,240,240,1.0000,1.0651,0.1841,17.26,1.0000,20 40 43 56
99,0,2,237,237,1.0000,1.0651,0.1820,17.02,1.0000,40 55
100,0,3,237,237,1.0000,1.0651,0.1820,17.02,1.0000,8 40 55
101,0,3,237,237,1.0000,1.0651,0.1820,17.02,1.0000,10 40 55
102,0,3,237,237,1.0000,1.0651,0.1820,17.02,1.0000,12 40 55
103,0,2,195,195,1.0000,1.0651,0.1522,13.75,1.0000,3 46
104,0,3,195,195,1.0000,1.0651,0.1522,13.75,1.0000,3 8 46
105,0,3,195,195,1.0000,1.0651,0.1522,13.75,1.0000,3 14 46
106,0,3,195,195,1.0000,1.0651,0.1522,13.75,1.0000,3 24 46
107,0,4,188,188,1.0000,1.0651,0.1472,13.22,1.0000,37 40 43 56
108,0,4,186,186,1.0000,1.0651,0.1457,13.07,1.0000,1 4 20 56
109,0,1,172,172,1.0000,1.0651,0.1355,12.01,1.0000,42
110,0,2,172,172,1.0000,1.0651,0.1355,12.01,1.0000,8 42
111,0,2,172,172,1.0000,1.0651,0.1355,12.01,1.0000,14 42
112,0,2,172,172,1.0000,1.0651,0.1355,12.01,1.0000,16 42
113,0,4,165,165,1.0000,1.0651,0.1303,11.49,1.0000,3 40 43 56
114,0,4,155,155,1.0000,1.0651,0.1229,10.75,1.0000,4 40 44 57
115,0,4,146,146,1.0000,1.0651,0.1162,10.08,1.0000,40 43 49 56
116,0,4,143,143,1.0000,1.0651,0.1139,9.86,1.0000,1 4 44 56
117,0,4,139,139,1.0000,1.0651,0.1109,9.57,1.0000,2 3 40 56
118,0,4,138,138,1.0000,1.0651,0.1102,9.50,1.0000,4 20 40 48
119,0,4,136,136,1.0000,1.0651,0.1087,9.35,1.0000,1 4 37 56
120,0,2,124,124,1.0000,1.0651,0.0996,8.48,1.0000,0 46
121,0,3,124,124,1.0000,1.0651,0.0996,8.48,1.0000,0 14 46
122,0,3,124,124,1.0000,1.0651,0.0996,8.48,1.0000,0 18 46
123,0,3,124,124,1.0000,1.0651,0.0996,8.48,1.0000,0 24 46
124,0,3,123,123,1.0000,1.0651,0.0988,8.41,1.0000,4 40 47
125,0,4,123,123,1.0000,1.0651,0.0988,8.41,1.0000,4 14 40 47
126,0,4,123,123,1.0000,1.0651,0.0988,8.41,1.0000,4 16 40 47
127,0,4,123,123,1.0000,1.0651,0.0988,8.41,1.0000,4 24 40 47
128,0,4,123,123,1.0000,1.0651,0.0988,8.41,1.0000,4 37 40 48
129,0,4,119,119,1.0000,1.0651,0.0957,8.13,1.0000,1 4 49 56
130,0,3,118,118,1.0000,1.0651,0.0950,8.05,1.0000,23 40 49
131,0,4,118,118,1.0000,1.0651,0.0950,8.05,1.0000,23 26 40 49
132,0,4,118,118,1.0000,1.0651,0.0950,8.05,1.0000,23 30 40 49
133,0,4,118,118,1.0000,1.0651,0.0950,8.05,1.0000,23 32 40 49
134,0,3,117,117,1.0000,1.0651,0.0942,7.98,1.0000,23 40 56
135,0,4,117,117,1.0000,1.0651,0.0942,7.98,1.0000,23 24 40 56
136,0,4,117,117,1.0000,1.0651,0.0942,7.98,1.0000,23 26 40 56
137,0,4,117,117,1.0000,1.0651,0.0942,7.98,1.0000,23 30 40 56
138,0,3,112,112,1.0000,1.0651,0.0904,7.63,1.0000,20 23 49
139,0,4,112,112,1.0000,1.0651,0.0904,7.63,1.0000,0 20 43 56
140,0,4,112,112,1.0000,1.0651,0.0904,7.63,1.0000,20 23 26 49
141,0,4,112,112,1.0000,1.0651,0.0904,7.63,1.0000,20 23 30 49
142,0,4,112,112,1.0000,1.0651,0.0904,7.63,1.0000,20 23 32 49
143,0,2,111,111,1.0000,1.0651,0.0896,7.55,1.0000,33 40
144,0,3,111,111,1.0000,1.0651,0.0896,7.55,1.0000,8 33 40
145,0,3,111,111,1.0000,1.0651,0.0896,7.55,1.0000,10 33 40
146,0,3,111,111,1.0000,1.0651,0.0896,7.55,1.0000,12 33 40
147,0,4,111,111,1.0000,1.0651,0.0896,7.55,1.0000,0 40 43 56
148,0,3,108,108,1.0000,1.0651,0.0873,7.34,1.0000,40 43 47
149,0,4,108,108,1.0000,1.0651,0.0873,7.34,1.0000,10 40 43 47
150,0,4,108,108,1.0000,1.0651,0.0873,7.34,1.0000,14 40 43 47
151,0,4,108,108,1.0000,1.0651,0.0873,7.34,1.0000,24 40 43 47
152,0,3,98,98,1.0000,1.0651,0.0795,6.63,1.0000,21 40 49
153,0,4,98,98,1.0000,1.0651,0.0795,6.63,1.0000,8 21 40 49
154,0,4,98,98,1.0000,1.0651,0.0795,6.63,1.0000,21 24 40 49
155,0,4,98,98,1.0000,1.0651,0.0795,6.63,1.0000,21 26 40 49
156,0,3,97,97,1.0000,1.0651,0.0787,6.56,1.0000,3 21 40
157,0,4,97,97,1.0000,1.0651,0.0787,6.56,1.0000,3 8 21 40
158,0,4,97,97,1.0000,1.0651,0.0787,6.56,1.0000,3 10 21 40
159,0,4,97,97,1.0000,1.0651,0.0787,6.56,1.0000,3 16 21 40
160,0,4,95,95,1.0000,1.0651,0.0772,6.42,1.0000,0 30 43 49
161,0,4,94,94,1.0000,1.0651,0.0764,6.35,1.0000,0 8 43 49
162,0,4,92,92,1.0000,1.0651,0.0748,6.21,1.0000,4 40 44 48
163,0,3,91,91,1.0000,1.0651,0.0740,6.14,1.0000,21 40 44
164,0,4,91,91,1.0000,1.0651,0.0740,6.14,1.0000,8 21 40 44
165,0,2,84,84,1.0000,1.0651,0.0685,5.65,1.0000,13 40
166,0,3,84,84,1.0000,1.0651,0.0685,5.65,1.0000,10 13 40
167,0,3,84,84,1.0000,1.0651,0.0685,5.65,1.0000,13 14 40
168,0,3,84,84,1.0000,1.0651,0.0685,5.65,1.0000,13 16 40
169,0,1,83,83,1.0000,1.0651,0.0678,5.58,1.0000,58
170,0,2,83,83,1.0000,1.0651,0.0678,5.58,1.0000,8 58
171,0,2,83,83,1.0000,1.0651,0.0678,5.58,1.0000,12 58
172,0,2,83,83,1.0000,1.0651,0.0678,5.58,1.0000,18 58
173,0,3,82,82,1.0000,1.0651,0.0670,5.51,1.0000,0 40 47
174,0,4,82,82,1.0000,1.0651,0.0670,5.51,1.0000,0 10 40 47
175,0,4,82,82,1.0000,1.0651,0.0670,5.51,1.0000,0 14 40 47
176,0,4,82,82,1.0000,1.0651,0.0670,5.51,1.0000,0 18 40 47
177,0,3,80,80,1.0000,1.0651,0.0654,5.38,1.0000,12 33 49
178,0,4,80,80,1.0000,1.0651,0.0654,5.38,1.0000,8 12 33 49
179,0,4,80,80,1.0000,1.0651,0.0654,5.38,1.0000,10 12 33 49
180,0,4,80,80,1.0000,1.0651,0.0654,5.38,1.0000,12 16 33 49
181,0,4,75,75,1.0000,1.0651,0.0614,5.03,1.0000,18 21 49 56
182,0,4,71,71,1.0000,1.0651,0.0582,4.75,1.0000,21 22 49 56
183,0,4,67,67,1.0000,1.0651,0.0551,4.48,1.0000,4 20 48 56
184,0,4,66,66,1.0000,1.0651,0.0543,4.41,1.0000,0 3 43 49
185,0,4,66,66,1.0000,1.0651,0.0543,4.41,1.0000,2 4 40 44
186,0,4,65,65,1.0000,1.0651,0.0535,4.34,1.0000,0 40 44 57
187,0,2,62,62,1.0000,1.0651,0.0510,4.14,1.0000,29 40
188,0,3,62,62,1.0000,1.0651,0.0510,4.14,1.0000,1 23 40
189,0,3,62,62,1.0000,1.0651,0.0510,4.14,1.0000,10 29 40
190,0,3,62,62,1.0000,1.0651,0.0510,4.14,1.0000,18 29 40
